new_index,original_sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
1674,"凡 事 都 要 一分为二 , 文凭 确实 是 <CL> 好 东西 , 但 好 东西 未必 能 让 我们 成为 什么 东西 !",个,个,-0.44412338733673096,"个, 件, 种","-0.4441, -3.0282, -3.4433"
1675,5 <CL> 我 宝贝 的 歌,页,分,-2.0608901977539062,"分, 个, 种","-2.0609, -2.0786, -2.5491"
1676,"都 射 了 6 <CL> 了 , 这个 女 的 还 要 http t cn z0DNZ5v 命运 万 有 引力 画壁 单身 女王 恋人 国王 与 我 风月 大刀 钟楼 怪人 爱情 公寓 2 夜 店 告密者 雪之女王 泡沫 之 夏 电影 唐山 大 地震 李春天 的 春天 禁忌 的 女人 衣冠 禽兽 恋爱 通告 海洋 天堂 铁面 歌女",次,个,-2.088543653488159,"个, 次, 台","-2.0885, -3.2126, -3.2383"
1677,"天目湖 旅游 度假区 位 于 江苏省 常州市 溧阳 城南 8 公里 处 , 被 誉为 江南 明珠 绿色 仙景 , 是 首 <CL> 国家 AAAA 级 景区 点 之一 , 是 江苏省 省级 旅游 度假区 。",批,个,-1.0093806982040405,"个, 家, 批","-1.0094, -1.3171, -1.4237"
1678,你 以后 最好 只 对 我 一 <CL> 人 心 软 。,个,次,-1.5916106700897217,"次, 个, 对","-1.5916, -1.8642, -2.4852"
1679,"咳咳参 北斗 哇 , 越来越 多 没 <CL> 头 说 走咱 就 走 啊 , 你 走 他 走 我 也 走 啊 。",个,发,-1.611103892326355,"发, 脸, 把","-1.6111, -1.6538, -2.7783"
1680,今年 春晚 是 不 是 很 那 <CL> 好看 呢 ?,个,个,-1.1376028060913086,"个, 些, 种","-1.1376, -1.4523, -2.0173"
1681,"昨儿 剥 牛 赢 了 115 , 今天 就 输 了 60 , 只 赚 了 <CL> 小钢炮 的 饭钱",个,点,-1.4594157934188843,"点, 个, 下","-1.4594, -2.3830, -2.8326"
1682,"岁月 流逝 , 一 晃 就 是 五 年 , 我 终于 怀着 一 <CL> 异样 的 心情 和 一个 令 我 一直 耿耿于怀 的 悬念 , 带 着 我 的 丈夫 还有 孩子 , 回到 家乡 探亲 。",种,个,-1.0800859928131104,"个, 种, 颗","-1.0801, -1.6296, -1.8467"
1683,"现在 的 孟聚 也 是 一样 , 看 了 50 <CL> 的 样子 , 突然 发现 , 咦 , 这 Y 是 高手 。",章,个,-1.3832765817642212,"个, 次, 分","-1.3833, -1.9196, -2.5416"
1684,"这 <CL> 宝贝 这 两 天 问 的 人 满 多 古玩城 铜 钱 钱币 大 钱 开光 纯 铜 五 帝 钱 , 价格 800 元 , 见",件,部,-2.2652926445007324,"部, 家, 本","-2.2653, -2.3092, -2.4152"
1685,"今年 我 就 要 立 得 拍 吧 , 过 完 年 就 去 富士 挑 很 快 我 就 会 有 一 <CL> 相片 墙 了 o",面,个,-0.6688056588172913,"个, 家, 部","-0.6688, -2.9223, -2.9980"
1686,"给 女友 庆生 , 儿子 趁 母亲 外出 时 溜进 她 的 房间 企图 偷 走 母亲 最后 一 <CL> 存款 。",笔,次,-0.9258667826652527,"次, 件, 个","-0.9259, -1.9786, -2.6803"
1687,"我 蜷沙发 玩 平板 , 胖子 继续 啃书 , 旁边 好几 <CL> 打 扑克 的 。",桌,个,-0.3836917579174042,"个, 桌, 位","-0.3837, -2.2681, -2.6009"
1688,一 <CL> 忍 不 住 的 心烦 头晕 出汗 想 砸烂 所有 的 东西 。,阵,部,-2.274672031402588,"部, 家, 本","-2.2747, -2.3137, -2.3768"
1689,这 一 <CL> 人品 太 好 了 啊 !,阵,家,-2.2703583240509033,"家, 部, 本","-2.2704, -2.3102, -2.4357"
1690,"后来 分开 的 时候 , 我 剪 了 一 <CL> 短发 。",头,个,-1.9291629791259766,"个, 刀, 次","-1.9292, -2.0175, -2.5359"
1691,"传统 那 一 <CL> 已经 不 行 了 , 我们 上 小学 时 所 接受 的 教育 , 今天 大家 已经 不 信 了 , 怎么 办 ?",套,个,-1.2618950605392456,"个, 套, 种","-1.2619, -1.5365, -1.6015"
1692,"一 <CL> M 豆 , 小豆 嗨皮 了 。",桶,部,-2.274672031402588,"部, 家, 本","-2.2747, -2.3137, -2.3768"
1693,"张绍刚 再 曝毒舌 视频 我 觉得 张绍刚 很 2 呀 , 2 的 不得了 , 之前 那 <CL> 经典 的 段子 完全 适用 于 他",个,个,-0.7198333740234375,"个, 位, 张","-0.7198, -2.0565, -2.1159"
1694,"重 看 了 一 <CL> 五 年 前 的 十兄弟 天賜良兒 , 還是 很 喜歡 老四 , 要 不 要 這麼萌 呀 , 還穿 我 Like 的 史迪奇 的 衣服",遍,次,-2.655048370361328,"次, 本, 个","-2.6550, -2.8208, -3.1009"
1695,"晚上 , 猪头 给 我 狂 买 了 五十多 <CL> 的 零食 , 我们 在 得克士 摆开 场子 边 吃 边 聊天儿 , 感觉 真 爽快 。",块,块,-1.2159099578857422,"块, 个, 张","-1.2159, -1.4371, -2.2173"
1696,"Love 也 是 有 两 <CL> 刷子 的 , 也 不 是 靠 单纯 的 刷数据",把,个,-0.6299239993095398,"个, 种, 条","-0.6299, -1.3656, -3.1943"
1697,健康 年夜饭 一 <CL> 范志 红原 创 营养 信息,例,餐,-1.1827329397201538,"餐, 起, 顿","-1.1827, -1.9309, -2.0919"
1698,"立下 大志 以后 再 穷 也 得 赚 钱 盖 书房 , 还 要 有 窗 有 阳光 四 <CL> 如春 !",季,季,-0.7508193254470825,"季, 处, 面","-0.7508, -1.1158, -2.5124"
1699,"最近 天天 这些 , 真的 牙齿 受 不 了 了 , 这 <CL> 准备 海鲜 , 客厅 那 边 是 牛肉 火锅 , 任君 选择 !",桌,个,-0.9029296040534973,"个, 些, 次","-0.9029, -1.8354, -1.8766"
1700,"要 把 学生 到 农村 实习 参加 医疗 预防 工作 实践 , 作为 对 毕业生 考核 的 一 <CL> 重要 内容 。",项,项,-0.9987378120422363,"项, 种, 个","-0.9987, -1.0268, -1.5283"
1701,"再见 了 骚年 , 再见 了 那 <CL> 充满 幻想 的 地方",个,个,-0.860502302646637,"个, 些, 位","-0.8605, -1.1633, -2.8807"
1702,"今天 感觉 , 应该 看中 的 不 是 做 与 不 做 的 事儿 , 而 是 如何 去 做 , 怎么 做 方 能 做 的 更 好 , 不然 , 做 了 就 是 不 彻底 , 虽然 与 不 做 是 两 <CL> 性质 , 但是 效率 就 被 打上 了 折扣 啊",码,个,-1.1377698183059692,"个, 种, 件","-1.1378, -1.4752, -1.9346"
1703,李玉刚 新 贵妃 醉 酒 金美儿 冬天 里 的 一 <CL> 火 费翔 故乡 的 云唱 的 都 不错 。,把,个,-1.0429682731628418,"个, 种, 场","-1.0430, -2.4364, -2.6648"
1704,把 那 <CL> 米 从 阳台 扛 厨房 去 。,袋,部,-2.2476232051849365,"部, 家, 本","-2.2476, -2.2924, -2.4376"
1705,"觉得 自己 越来越 像 霍金 了 , 每 天 窝 在 椅子 或 床上 , 歪 着 脖子 , 呆滞 的 望 着 前面 , 然后 偶尔 用 几 <CL> 手 指 。",下,个,-1.5873360633850098,"个, 次, 张","-1.5873, -1.7793, -1.8291"
1706,出 <CL> 成绩 至于 吗 ?,个,口,-1.7074792385101318,"口, 行, 家","-1.7075, -2.0927, -2.8661"
1707,我 发现 我 真的 是 <CL> 巨 纠结 无比 的 人 诶艾,个,个,-1.3407244682312012,"个, 对, 发","-1.3407, -2.1079, -2.2959"
1708,等等 一 <CL> 再等,等,部,-2.275822877883911,"部, 家, 本","-2.2758, -2.3116, -2.3780"
1709,"士 看见 骑 着 脚踏车 的 信差 将 一 <CL> 情报 进 花园 门口 的 信箱 , 他 顺着 思路 怜悯 起 这个 信差 来 。",封,个,-1.5978325605392456,"个, 位, 名","-1.5978, -2.5151, -2.6263"
1710,"一 不 留神 又 两 点 多 了 , 这 几 天 的 生物钟 各 <CL> 混乱 , 就 没 调整 过来 , 要 是 过 几 天 开学 可 就 死定 了 !",种,种,-0.28331688046455383,"种, 个, 类","-0.2833, -2.0773, -3.8325"
1711,德州市 首 <CL> 网络 春晚 分享自,届,次,-1.3159050941467285,"次, 名, 页","-1.3159, -2.3076, -2.5823"
1712,"笑话 幽默 吃客 为什么 这 <CL> 菜 里 都 是 泥? 侍者 这 是 最 新鲜 不过 的 菜 , 刚 从 泥里拔 出来 呢 。",碗,样,-0.10140810161828995,"样, 个, 点","-0.1014, -3.0163, -4.7146"
1713,原来 邓小平 说 那 <CL> 话 是 错 的 先 让 一部分 人 富 起来 我们 怎么 办 啊 穷穷穷,句,个,-0.5156850218772888,"个, 些, 句","-0.5157, -2.0987, -2.5453"
1714,"亲亲 我 的 小 张杰 , 下 <CL> 月 就 要 走 了 , 恭喜 你 哈 !",个,面,-0.5398620367050171,"面, 次, 班","-0.5399, -1.2564, -2.8419"
1715,"哈哈 转发 微博 , 有 <CL> 人 过 年 不 给 我 红包 。",个,本,-1.3381301164627075,"本, 个, 发","-1.3381, -2.3931, -2.7198"
1716,"btw , 有 没有 哪位 借 我 一 <CL> 车 , 我 需要 接人 !",辆,个,-1.913029432296753,"个, 下, 张","-1.9130, -1.9928, -2.3481"
1717,"广德 真人 为 要 使 一般 人 都 信仰 他 、 爱护 他 , 所以 有 施 水 治 疫 的 那 <CL> 举动 。",番,种,-0.2998383045196533,"种, 个, 位","-0.2998, -2.4957, -3.3658"
1718,"就 现在 坐 在 屋头 , 我 胃 还 是 一 <CL> 翻涌 的 感脚 啊 老子 不 喝 酒 了 !",阵,个,-0.6495254635810852,"个, 样, 种","-0.6495, -2.7379, -3.1736"
1719,纠结 看 <CL> 惊心 怎么 突然 觉得 跟 若曦 一样 很 纠结 呢 ?,步,等,-2.1269452571868896,"等, 个, 部","-2.1269, -2.5475, -2.8317"
1720,"Lina Medina 是 首 <CL> 被 发现 的 早熟 病例 , 她 的 儿子 起初 一直 认为 她 是 他 的 姐姐 , 直 到 10 岁 才 得知 事实 。",例,曲,-1.2981351613998413,"曲, 首, 部","-1.2981, -2.5643, -2.9365"
1721,"亲 , 龙蛋 里面 有 料 哦 , 饱 含 温馨 与 如意 , 见 了 快乐 又 健康 , 用 了 <CL> 高升 哦 !",步,家,-1.5182156562805176,"家, 对, 点","-1.5182, -2.0709, -2.5732"
1722,"尽管 去 了 <CL> 医院 , 但是 今天 该 干得 事 也 没 耽误 。",趟,次,-1.8028154373168945,"次, 只, 对","-1.8028, -2.3590, -2.4145"
1723,"最近 发现 我 只 要 一 大 <CL> 孔 她 , 她 就 马上 低头 嘟嘴 , 还 扁扁 嘴 , 样子 很 是 可 怜 。",声,块,-2.0709080696105957,"块, 碗, 包","-2.0709, -2.1014, -2.2851"
1724,"四 皇 里面 的 一 <CL> 狮子 都 悬赏 金 3 亿 3 千万 , 真 想 知道 红发 的 那些 主力 的 悬赏 金 啊 。",头,个,-1.6058205366134644,"个, 家, 面","-1.6058, -2.4518, -2.4569"
1725,"宋城 景区 19 <CL> 线上 活动 2012 不 是 世界 末日 , 许心愿 赢取 宋城 景区 免费 门票",楼,点,-1.2638459205627441,"点, 楼, 张","-1.2638, -1.8030, -2.4034"
1726,因为 她 知道 珍惜 知道 不 放弃 一 <CL> 的 努力 需要 多 大 信心 和 坚持 你 有 没 有 看到 她 的 心里 去 你 能 帮帮 她 嘛 ?,层,个,-0.35742950439453125,"个, 起, 种","-0.3574, -3.3126, -3.3840"
1727,本来 上 一 <CL> 的 事 轮 不 到 我们 小 的 插嘴 但是 我 实在 看 不 过 眼 心肝 不 好 的 人 就 是 低 不 得 人家 过 得 好 !,辈,本,-0.6773701310157776,"本, 个, 样","-0.6774, -2.1237, -3.6091"
1728,倒 <CL> 熄火 加 压线 的 居然 合格 。,桩,面,-2.2872538566589355,"面, 行, 个","-2.2873, -2.9877, -3.1460"
1729,达 人 秀 <CL> 因事 退出 没 来 看 的 有点 无趣 啊 所以 我 还 有空 看些 有的 没 的,波,对,-2.04874849319458,"对, 场, 台","-2.0487, -2.5867, -2.6639"
1730,迫于 种种 压力 关闭 了 企鹅 空间 伴随 了 我 七 年 多 的 一 <CL> 窗 关上 了,扇,段,-1.2033084630966187,"段, 个, 些","-1.2033, -1.2584, -2.3584"
1731,"尼玛 , 第一 <CL> 醒 这么 早 今年 是 外面 还 有 鸡叫 呢",次,名,-0.7143624424934387,"名, 个, 次","-0.7144, -1.8890, -2.0667"
1732,今年 的 全 明星赛 是 哪 <CL> 时刻 呢,个,个,-0.19235247373580933,"个, 些, 家","-0.1924, -3.0797, -3.8718"
1733,"火车 上 , 一 <CL> 男孩 拿 着 手机 发微 博 , 他 在 微博 上 写 着 在 火车 上 , 我 对 她 一见 钟情 。",位,个,-0.8166441917419434,"个, 位, 名","-0.8166, -1.4345, -1.8989"
1734,我 坐 呢 <CL> 船 过 海咖 !,艘,等,-1.2227116823196411,"等, 个, 位","-1.2227, -1.9899, -2.7757"
1735,"我 参与 了 发起 的 投票 2012 , 你 最 想 去 的 中国 地 城市 篇 , 我 投给 了 桂林 寄情 山水 不 醉 不 归 这 2 <CL> 选项 。",个,个,-0.6967689990997314,"个, 家, 张","-0.6968, -2.2257, -2.2807"
1736,"大红 灯笼 高高 挂 , 传统 节日 有时候 还是 需要 这 <CL> 小 俗气 才 热闹 。",种,个,-1.2207454442977905,"个, 些, 种","-1.2207, -1.3193, -1.4058"
1737,"离开 西安 就 不 再 回来 , 那些 幻想 过 的 , 努力 过 的 , 爱 过 的 , 伤 过 的 , 错过 的 , 就 随风而逝 吧 一 <CL> 人 的 路 上 , 我 也 可以 走 的 很 精彩 !",个,路,-0.9894022345542908,"路, 起, 个","-0.9894, -1.8359, -2.4643"
1738,发表 了 一 <CL> 转载 博文 转载 疯狂 渣土 车 莽撞 的 社会 运行,篇,发,-1.5355762243270874,"发, 个, 些","-1.5356, -2.5500, -2.7910"
1739,"我 在 这里 杭州市 西湖区 西湖 边 , Pizza Inn 大餐 , 晚上 吃 第二 <CL> , 罪恶 阿 !",顿,顿,-1.1086370944976807,"顿, 家, 次","-1.1086, -1.9638, -1.9760"
1740,"为什么 那 <CL> 小麦 煮 了 那么 久 , 小麦 还 那么 硬 ?",锅,样,-0.6977035999298096,"样, 个, 些","-0.6977, -1.3034, -2.4860"
1741,"早安 , 索尼 的 两 <CL> 新机 还 是 值得 期待 的 , 不过 还 是 定制机 啊 , Xperia Arco hd 的 三 防 功能 和 高清屏 是 亮点",款,位,-1.456615686416626,"位, 个, 台","-1.4566, -1.4728, -2.0249"
1742,"对 说 您 好 , 我 有 问题 咨询 , 去 哪儿 网 上 的 超值 自由 飞 我 买 了 你们 那 <CL> 券 。",个,家,-0.6751211881637573,"家, 个, 种","-0.6751, -1.0141, -3.5117"
1743,"在 已 代表 萨斯菲尔德 出战 两 <CL> 阿甲 春季 联赛 的 情况 下 加盟 紫 百合 佛罗伦萨 , 但 半 年 来 仅 一 球 入账 。",场,场,-0.8605872988700867,"场, 次, 届","-0.8606, -0.9067, -2.5587"
1744,看见 那 <CL> 人 就 觉得 恶心 。,个,个,-2.1248183250427246,"个, 种, 次","-2.1248, -2.4586, -2.5460"
1745,限制级 为 4 <CL> 的 大 片 万 有 引力 野鸭子 恶夜 惊魂 欲望号 列车 刀尖 上 行走 衣冠 禽兽 情迷 大话 王野 鸭子 妹妹 恋人 魔鬼 屠夫 写真 倩女幽魂 断 喉弩 衣冠 禽兽 万 有 引力 美女 欲望号 列车 男儿 本色 喋血 孤城 断 刺画 壁 金枝玉叶 迷幻 公园 倩女 幽魂 魔鬼 屠夫 倩女 幽魂,级,级,-1.438961386680603,"级, 个, 次","-1.4390, -1.6542, -2.3513"
1746,"我 华丽丽 的 失眠 袅珊 同学 , 姐很 愧疚 的 告诉 你 , 你 开导 了 那么 多 , 貌似 作 无 用功 了 明早 还 有 四 <CL> 课 四 节课 , 孩子们 看 电影 的 时候 我 估计 可以 补眠 zZ",节,点,-1.1853281259536743,"点, 个, 分","-1.1853, -1.2061, -1.8493"
1747,"新年 期间 , 玩 狮子 , 舞龙 , 演戏 , 说书 , 高跷 , 旱船 等 各 <CL> 娱乐 活动 五彩缤纷 , 绚丽 夺目 。",种,种,-0.17100484669208527,"种, 类, 项","-0.1710, -2.1114, -3.5612"
1748,"打 了 第一 <CL> 场 说 赶 不 过来 , 打 了 湖南 某 新闻 电台 说 记者 睡觉 派 不 出来 , 打 了 省 政府 公安厅 的 无 人 接听 , 无语 !",线,次,-2.1361119747161865,"次, 个, 本","-2.1361, -2.4701, -2.7857"
1749,一 <CL> 单 皮鞋 !,双,部,-2.2746710777282715,"部, 家, 本","-2.2747, -2.3137, -2.3768"
1750,"老师 听 了 一 <CL> 耳光 给 小 刚 打去抄 的 什么 作业 , 拿 出来 。",个,个,-2.3804008960723877,"个, 家, 面","-2.3804, -2.4915, -2.7817"
1751,麻烦 大家 给 支 <CL> 招儿 。,个,支,-1.1283848285675049,"支, 点, 个","-1.1284, -1.7866, -2.4044"
1752,"昨晚 到达 羽田 机场 , 向 机场 服务 人员 打探 酒店 位置 , 是 一 <CL> 身 着 笔挺 制服 , 头发 花白 的 老者 , 态度 相当 和蔼 , 怕 我们 搞 不 明白 , 直接 和 酒店 通 了 电话 , 然后 又 陪 我们 到 乘车 点 , 嘱咐 了 半天 , 才 回去 。",位,家,-0.3949647545814514,"家, 个, 位","-0.3950, -1.6931, -3.8850"
1753,"过 自己 追求 的 生活 , 并不 是 每 <CL> 人 都 能 做到 。",个,个,-0.03556482121348381,"个, 位, 次","-0.0356, -3.9088, -5.8385"
1754,"今天 都 在 市中心 办事 , 而 alin 今天 不 忙 且 订 明天 走 , 而 我 明天室 里 团年 白天 都 空 , 我 可以 和 她 再 吃 三 <CL> 饭 。",顿,餐,-0.3244765102863312,"餐, 顿, 次","-0.3245, -2.4770, -2.5675"
1755,喝完 那么 多 酒 只 是 更 清醒 我 根本 不 会 让 自己 喝 醉 的 只 是 听说 这 <CL> 洋酒 后劲 很 凶 只 是 反而 愈发 的 思念 你 。,种,个,-0.9952322840690613,"个, 次, 样","-0.9952, -1.2205, -3.0197"
1756,第一 <CL> 带 男朋友 见 家长 想不到 对 你 的 印象 几 好 喔 今天 我 很 开心 呢 谢谢 你 老公 我 爱 你,次,家,-2.239959716796875,"家, 部, 本","-2.2400, -2.2920, -2.4738"
1757,吃 了 好几 <CL> 肉 !,盘,次,-1.7574429512023926,"次, 个, 些","-1.7574, -2.2021, -2.7832"
1758,"她 身上 有 多 <CL> 纹身 , 永远 朋克会 驾驶 飞机 。",处,名,-2.069359064102173,"名, 下, 次","-2.0694, -2.3246, -2.5150"
1759,就 像 是 一 <CL> 纤细 的 丝 。,根,个,-0.48308831453323364,"个, 种, 张","-0.4831, -2.4868, -3.7198"
1760,你 不 知道 的 事 每 <CL> 听 都 很 感动,次,件,-0.6759436726570129,"件, 个, 次","-0.6759, -1.2975, -2.3486"
1761,"杜氏 家族 今年 添 了 几 <CL> 新丁 , 全体 姑娘 翻来 煮禄堆 。",枚,个,-1.048360824584961,"个, 位, 名","-1.0484, -1.0537, -3.3849"
1762,"终于 跑 完 最后 一 <CL> 亲戚 , 年 也 就 过 完 了 , 明天 开工 上班",家,个,-2.1065468788146973,"个, 次, 点","-2.1065, -2.4363, -2.4928"
1763,"这 将 从 多 <CL> 方面 带来 创新 , 并 减轻 美国 学生 书包 的 重量 。",个,个,-0.21156837046146393,"个, 种, 家","-0.2116, -3.3764, -4.0244"
1764,"总爱 睡 了 几 <CL> 小时 后 , 就 开始 睡 不 着 , 又 是 这 钟 数 慢慢 地 我 开始 厌倦 这 钟 无休止 习惯 的 习惯 生活",个,个,-0.9752964377403259,"个, 起, 些","-0.9753, -3.0037, -3.0817"
1765,"人 就 是 应该 有 梦想 , 然后 用 一生 努力 把 梦想 变成 现实 , 很多 事 需要 一 <CL> 成功 , 只 盼 在 稳固 中 拔得头筹 。",次,个,-0.7002826929092407,"个, 种, 起","-0.7003, -2.0609, -2.7366"
1766,我 在 中影 国际 影城 签到 20 <CL> 大闹 大闹,次,分,-0.8315268158912659,"分, 个, 张","-0.8315, -2.0168, -2.5380"
1767,还 得 一 <CL> 人 收拾 这 破 公司 。,个,个,-1.993133306503296,"个, 家, 些","-1.9931, -2.5054, -2.8135"
1768,"在职场 中 就 应该 像 柯 南 那样 , 有 一 <CL> 走到 哪 就 让 别人 死到 哪 的 霸气 。",种,个,-1.4669569730758667,"个, 种, 次","-1.4670, -1.4754, -2.0546"
1769,"想 我 长 得 这么 帅 , 改卷 老师 绝对 不 会 给 我 低分 的 , 因为 我 是 孤独 的 风 中 一 <CL> 狼 。",匹,个,-1.8759716749191284,"个, 曲, 般","-1.8760, -2.6038, -2.8858"
1770,"老 朋友 见面 , 狠狠 的 亲切 , 记得 当年 一 <CL> 的 年轻 , 嘿嘿 。",起,个,-1.4139894247055054,"个, 次, 起","-1.4140, -1.5765, -2.1643"
1771,"在 游戏 梦想 商业街 中 获得 了 成就 社会 活动家 , 成为 微博 第 31 <CL> 获得 该 成就 的 人 , 你 想 和 TA 比 试 一下 吗",位,位,-0.893986165523529,"位, 名, 届","-0.8940, -1.5397, -1.5534"
1772,"污染 指数 12 月 的 时候 买 了 口罩 , 出门 3 天 , 平均 下来 每 天 户外 活动 约 1 <CL> 小时 , 口罩 如下",个,次,-0.3842240571975708,"次, 个, 圈","-0.3842, -2.0279, -2.6619"
1773,"电影 里 , 只 需 镜头 切换 , 字幕 上 出现 几 <CL> 小字 二十 年 后 , 然后 红颜 白发 , 一切 都 有 了 结局 , 而 现实 的 人生 , 三 年 五 载 , 其中 哪 一 秒钟 不 需要 生生 地捱",行,个,-0.40539470314979553,"个, 张, 幕","-0.4054, -2.9316, -3.2159"
1774,"男 女 朋友 睡 一 <CL> 房间 , 女 的 划 了 条线 过线 的 是 禽兽 。",个,起,-0.20661799609661102,"起, 次, 套","-0.2066, -3.2132, -3.9442"
1775,我 在 香港 永祥烧腊 餐厅 虹口 店 没 <CL> 吃 只 能 外卖 了 麻痹 皇 马 又 输 了 窝色 吃 回来,堂,点,-0.9657580256462097,"点, 发, 对","-0.9658, -3.3185, -3.5527"
1776,重 器 精品 海南 黄花油 梨红色 油梨 竹节型 把 <CL> 摆件 2012129 分享自,件,手,-0.3103512227535248,"手, 把, 具","-0.3104, -2.0244, -3.4590"
1777,"我们 一 <CL> 课 的 作业 , 5 分钟 很 简单 的 问题 , 帮忙 做做 不 ?",门,家,-1.9270528554916382,"家, 个, 行","-1.9271, -2.1547, -2.9494"
1778,我 要 把 自己 裹 得 暖暖 的 管 他 臃肿 与否 帽子 围巾 靴子 大衣 各 <CL> 上阵 我 要 暖暖 暖暖 暖暖,种,种,-0.285127192735672,"种, 位, 个","-0.2851, -2.3681, -3.1823"
1779,这 <CL> 天气 就 跟 屎 一样 我 的 感性 细胞 又 要 泛滥 的 扩散 了 我 要 疯 了,种,部,-2.2652926445007324,"部, 家, 本","-2.2653, -2.3092, -2.4152"
1780,"好不容易 为 我们 争取 到 的 座位 还 要 被 你 嫌弃 , 本 以为 告诉 你 会 是 <CL> 喜讯 , 算 了 , 我 不 重要 , 不 重要 。",个,个,-0.4038727581501007,"个, 只, 点","-0.4039, -1.7156, -4.0948"
1781,向 提问 提问 周董 我 是 内蒙古 的 歌迷 什么 时候 是 下 一 <CL> 巡演 ?,次,个,-0.7038244009017944,"个, 代, 位","-0.7038, -1.6572, -2.4358"
